"participant","group","question","foodCat","response","latency","accuracy","Kcal_total"
256,"DE","health","hiCal",6,623,NA,1192.626
256,"DE","health","hiCal",1,695,NA,400
257,"TE","calories","hiCal",NA,2667,-116.5,466.5
257,"TE","calories","hiCal",NA,5901,-7.5,347.5
257,"TE","calories","hiCal",NA,3180,-2704,3024
257,"TE","calories","hiCal",NA,3602,-569,649
257,"TE","calories","hiCal",NA,3898,-409.975,909.975
257,"TE","calories","hiCal",NA,2885,186.25,243.75
257,"TE","calories","hiCal",NA,4162,-96,346
257,"TE","calories","loCal",NA,2705,-69,94
257,"TE","calories","loCal",NA,3596,10.7,9.3
257,"TE","calories","loCal",NA,3139,-75,85
257,"TE","calories","loCal",NA,3147,-44.4,74.4
257,"TE","calories","loCal",NA,5447,-28,33
257,"TE","calories","loCal",NA,3288,-17.8,37.8
257,"TE","calories","loCal",NA,2988,-93,128
257,"TE","calories","loCal",NA,2632,-517.5,542.5
257,"TE","calories","hiCal",NA,2737,-50.256,300.256
257,"TE","calories","loCal",NA,1853,-94,104
257,"TE","calories","loCal",NA,3806,-24,34
257,"TE","calories","hiCal",NA,5295,-1022.626,1192.626
257,"TE","calories","hiCal",NA,3246,-100,400
257,"TE","health","hiCal",1,1010,NA,466.5
257,"TE","health","hiCal",2,1237,NA,347.5
257,"TE","health","hiCal",1,1101,NA,3024
257,"TE","health","hiCal",1,965,NA,2570.4
257,"TE","health","hiCal",1,1005,NA,2872
257,"TE","health","hiCal",1,1018,NA,649
257,"TE","health","hiCal",1,1199,NA,3328
257,"TE","health","hiCal",1,1114,NA,909.975
257,"TE","health","hiCal",1,736,NA,314.4
257,"TE","health","hiCal",1,871,NA,243.75
257,"TE","health","hiCal",1,900,NA,346
257,"TE","health","hiCal",3,1477,NA,984
257,"TE","health","hiCal",1,1003,NA,545
257,"TE","health","loCal",6,685,NA,32
257,"TE","health","loCal",6,667,NA,64.5
257,"TE","health","loCal",5,968,NA,94
257,"TE","health","loCal",6,689,NA,9.3
257,"TE","health","loCal",6,685,NA,24.6
257,"TE","health","loCal",6,967,NA,85
257,"TE","health","loCal",5,1755,NA,74.4
257,"TE","health","loCal",6,1081,NA,288
257,"TE","health","loCal",6,922,NA,33
257,"TE","health","loCal",5,1177,NA,37.8
257,"TE","health","loCal",5,965,NA,128
257,"TE","health","loCal",4,1033,NA,542.5
257,"TE","health","hiCal",2,1140,NA,428
257,"TE","health","hiCal",2,2533,NA,198.9
257,"TE","health","hiCal",3,1473,NA,300.256
257,"TE","health","loCal",6,792,NA,104
257,"TE","health","hiCal",4,1380,NA,320.58
257,"TE","health","loCal",6,1152,NA,165
257,"TE","health","hiCal",6,1491,NA,11830
257,"TE","health","loCal",6,902,NA,28.4
257,"TE","health","loCal",5,1416,NA,36
257,"TE","health","loCal",6,885,NA,12
257,"TE","health","loCal",6,988,NA,109.2
257,"TE","health","loCal",6,724,NA,34
257,"TE","health","loCal",6,859,NA,13.6
257,"TE","health","hiCal",3,1282,NA,1192.626
257,"TE","health","hiCal",1,1041,NA,400
258,"DE","calories","hiCal",NA,2947,-146.5,466.5
258,"DE","calories","hiCal",NA,4150,-47.5,347.5
258,"DE","calories","hiCal",NA,4135,-2574,3024
258,"DE","calories","hiCal",NA,6326,-474,649
258,"DE","calories","hiCal",NA,5882,-239.975,909.975
258,"DE","calories","hiCal",NA,10678,256.25,243.75
258,"DE","calories","hiCal",NA,5144,434,346
258,"DE","calories","loCal",NA,2953,-64,94
258,"DE","calories","loCal",NA,2781,-4.3,9.3
258,"DE","calories","loCal",NA,4778,-80,85
258,"DE","calories","loCal",NA,2899,-59.4,74.4
258,"DE","calories","loCal",NA,2719,-28,33
258,"DE","calories","loCal",NA,4026,-12.8,37.8
258,"DE","calories","loCal",NA,3297,-53,128
258,"DE","calories","loCal",NA,4611,-292.5,542.5
258,"DE","calories","hiCal",NA,5992,-125.256,300.256
258,"DE","calories","loCal",NA,4002,-74,104
258,"DE","calories","loCal",NA,3704,41,34
258,"DE","calories","hiCal",NA,4132,-712.626,1192.626
258,"DE","calories","hiCal",NA,4018,-50,400
258,"DE","health","hiCal",1,3949,NA,466.5
258,"DE","health","hiCal",2,2351,NA,347.5
258,"DE","health","hiCal",1,3735,NA,3024
258,"DE","health","hiCal",1,758,NA,2570.4
258,"DE","health","hiCal",1,2065,NA,2872
258,"DE","health","hiCal",1,1519,NA,649
258,"DE","health","hiCal",1,1355,NA,3328
258,"DE","health","hiCal",1,806,NA,909.975
258,"DE","health","hiCal",1,1210,NA,314.4
258,"DE","health","hiCal",1,1196,NA,243.75
258,"DE","health","hiCal",1,672,NA,346
258,"DE","health","hiCal",2,1878,NA,984
258,"DE","health","hiCal",1,1533,NA,545
258,"DE","health","loCal",6,1445,NA,32
258,"DE","health","loCal",6,1306,NA,64.5
258,"DE","health","loCal",6,674,NA,94
258,"DE","health","loCal",6,1519,NA,9.3
258,"DE","health","loCal",6,3119,NA,24.6
258,"DE","health","loCal",6,1360,NA,85
258,"DE","health","loCal",6,1259,NA,74.4
258,"DE","health","loCal",6,962,NA,288
258,"DE","health","loCal",6,981,NA,33
258,"DE","health","loCal",6,1274,NA,37.8
258,"DE","health","loCal",5,2040,NA,128
258,"DE","health","loCal",6,716,NA,542.5
258,"DE","health","hiCal",1,2520,NA,428
258,"DE","health","hiCal",2,2534,NA,198.9
258,"DE","health","hiCal",4,2585,NA,300.256
258,"DE","health","loCal",6,712,NA,104
258,"DE","health","hiCal",4,2642,NA,320.58
258,"DE","health","loCal",6,2075,NA,165
258,"DE","health","hiCal",2,1879,NA,11830
258,"DE","health","loCal",6,2057,NA,28.4
258,"DE","health","loCal",6,1025,NA,36
258,"DE","health","loCal",5,1930,NA,12
258,"DE","health","loCal",6,2319,NA,109.2
258,"DE","health","loCal",6,583,NA,34
258,"DE","health","loCal",6,2417,NA,13.6
258,"DE","health","hiCal",1,1467,NA,1192.626
258,"DE","health","hiCal",1,1640,NA,400
259,"DE","calories","hiCal",NA,3281,-116.5,466.5
259,"DE","calories","hiCal",NA,4606,-47.5,347.5
259,"DE","calories","hiCal",NA,3156,-2624,3024
259,"DE","calories","hiCal",NA,3309,-309,649
259,"DE","calories","hiCal",NA,5840,-459.975,909.975
259,"DE","calories","hiCal",NA,2538,56.25,243.75
259,"DE","calories","hiCal",NA,3420,4,346
259,"DE","calories","loCal",NA,3978,-14,94
259,"DE","calories","loCal",NA,3101,40.7,9.3
259,"DE","calories","loCal",NA,3171,-15,85
259,"DE","calories","loCal",NA,3669,5.6,74.4
259,"DE","calories","loCal",NA,4306,67,33
259,"DE","calories","loCal",NA,3165,2.2,37.8
259,"DE","calories","loCal",NA,6687,-58,128
259,"DE","calories","loCal",NA,3171,-422.5,542.5
259,"DE","calories","hiCal",NA,3637,-0.256,300.256
259,"DE","calories","loCal",NA,4466,-4,104
259,"DE","calories","loCal",NA,3296,26,34
259,"DE","calories","hiCal",NA,3882,-442.626,1192.626
259,"DE","calories","hiCal",NA,3158,-150,400
259,"DE","health","hiCal",2,3074,NA,466.5
259,"DE","health","hiCal",2,1733,NA,347.5
259,"DE","health","hiCal",1,1207,NA,3024
259,"DE","health","hiCal",2,2769,NA,2570.4
259,"DE","health","hiCal",2,1416,NA,2872
259,"DE","health","hiCal",3,2247,NA,649
259,"DE","health","hiCal",2,704,NA,3328
259,"DE","health","hiCal",5,1878,NA,909.975
259,"DE","health","hiCal",2,1497,NA,314.4
259,"DE","health","hiCal",2,1161,NA,243.75
259,"DE","health","hiCal",2,1116,NA,346
259,"DE","health","hiCal",2,758,NA,984
259,"DE","health","hiCal",3,2050,NA,545
259,"DE","health","loCal",6,734,NA,32
259,"DE","health","loCal",6,1522,NA,64.5
259,"DE","health","loCal",6,1198,NA,94
259,"DE","health","loCal",6,820,NA,9.3
259,"DE","health","loCal",5,2379,NA,24.6
259,"DE","health","loCal",6,987,NA,85
259,"DE","health","loCal",6,1431,NA,74.4
259,"DE","health","loCal",6,2116,NA,288
259,"DE","health","loCal",6,1087,NA,33
259,"DE","health","loCal",6,786,NA,37.8
259,"DE","health","loCal",6,1318,NA,128
259,"DE","health","loCal",6,752,NA,542.5
259,"DE","health","hiCal",1,2221,NA,428
259,"DE","health","hiCal",2,1834,NA,198.9
259,"DE","health","hiCal",1,1388,NA,300.256
259,"DE","health","loCal",6,1011,NA,104
259,"DE","health","hiCal",6,1271,NA,320.58
259,"DE","health","loCal",5,2209,NA,165
259,"DE","health","hiCal",3,1274,NA,11830
259,"DE","health","loCal",6,798,NA,28.4
259,"DE","health","loCal",6,1016,NA,36
259,"DE","health","loCal",6,1230,NA,12
259,"DE","health","loCal",6,1560,NA,109.2
259,"DE","health","loCal",6,830,NA,34
259,"DE","health","loCal",5,850,NA,13.6
259,"DE","health","hiCal",1,1956,NA,1192.626
259,"DE","health","hiCal",1,1270,NA,400
260,"DE","calories","hiCal",NA,10783,-246.5,466.5
260,"DE","calories","hiCal",NA,4287,52.5,347.5
260,"DE","calories","hiCal",NA,4392,-2674,3024
260,"DE","calories","hiCal",NA,3560,-249,649
260,"DE","calories","hiCal",NA,5014,-609.975,909.975
260,"DE","calories","hiCal",NA,4326,156.25,243.75
260,"DE","calories","hiCal",NA,3141,254,346
260,"DE","calories","loCal",NA,4013,-14,94
260,"DE","calories","loCal",NA,2791,20.7,9.3
260,"DE","calories","loCal",NA,3319,-50,85
260,"DE","calories","loCal",NA,4802,25.6,74.4
260,"DE","calories","loCal",NA,2974,-13,33
260,"DE","calories","loCal",NA,2569,2.2,37.8
260,"DE","calories","loCal",NA,4289,-33,128
260,"DE","calories","loCal",NA,3551,-452.5,542.5
260,"DE","calories","hiCal",NA,5335,199.744,300.256
260,"DE","calories","loCal",NA,3736,-79,104
260,"DE","calories","loCal",NA,10909,6,34
260,"DE","calories","hiCal",NA,3016,-492.626,1192.626
260,"DE","calories","hiCal",NA,3916,-100,400
260,"DE","health","hiCal",1,4244,NA,466.5
260,"DE","health","hiCal",2,1190,NA,347.5
260,"DE","health","hiCal",3,1184,NA,3024
260,"DE","health","hiCal",2,1062,NA,2570.4
260,"DE","health","hiCal",2,577,NA,2872
260,"DE","health","hiCal",3,1275,NA,649
260,"DE","health","hiCal",2,780,NA,3328
260,"DE","health","hiCal",1,803,NA,909.975
260,"DE","health","hiCal",2,814,NA,314.4
260,"DE","health","hiCal",2,637,NA,243.75
260,"DE","health","hiCal",2,830,NA,346
260,"DE","health","hiCal",2,1061,NA,984
260,"DE","health","hiCal",1,1011,NA,545
260,"DE","health","loCal",6,618,NA,32
260,"DE","health","loCal",6,589,NA,64.5
260,"DE","health","loCal",6,607,NA,94
260,"DE","health","loCal",6,513,NA,9.3
260,"DE","health","loCal",6,532,NA,24.6
260,"DE","health","loCal",6,599,NA,85
260,"DE","health","loCal",6,491,NA,74.4
260,"DE","health","loCal",6,729,NA,288
260,"DE","health","loCal",6,589,NA,33
260,"DE","health","loCal",6,575,NA,37.8
260,"DE","health","loCal",6,664,NA,128
260,"DE","health","loCal",6,463,NA,542.5
260,"DE","health","hiCal",2,739,NA,428
260,"DE","health","hiCal",2,1392,NA,198.9
260,"DE","health","hiCal",4,2891,NA,300.256
260,"DE","health","loCal",6,709,NA,104
260,"DE","health","hiCal",6,813,NA,320.58
260,"DE","health","loCal",6,1775,NA,165
260,"DE","health","hiCal",3,1183,NA,11830
260,"DE","health","loCal",6,597,NA,28.4
260,"DE","health","loCal",6,545,NA,36
260,"DE","health","loCal",6,589,NA,12
260,"DE","health","loCal",6,863,NA,109.2
260,"DE","health","loCal",6,704,NA,34
260,"DE","health","loCal",6,1281,NA,13.6
260,"DE","health","hiCal",2,1089,NA,1192.626
260,"DE","health","hiCal",2,787,NA,400
261,"DE","calories","hiCal",NA,2564,-16.5,466.5
261,"DE","calories","hiCal",NA,2273,252.5,347.5
261,"DE","calories","hiCal",NA,2653,-2524,3024
261,"DE","calories","hiCal",NA,3898,51,649
261,"DE","calories","hiCal",NA,2605,-409.975,909.975
261,"DE","calories","hiCal",NA,2680,356.25,243.75
261,"DE","calories","hiCal",NA,3088,354,346
261,"DE","calories","loCal",NA,3204,56,94
261,"DE","calories","loCal",NA,6015,90.7,9.3
261,"DE","calories","loCal",NA,2060,-35,85
261,"DE","calories","loCal",NA,2772,0.6,74.4
261,"DE","calories","loCal",NA,2281,-8,33
261,"DE","calories","loCal",NA,2245,62.2,37.8
261,"DE","calories","loCal",NA,13944,22,128
261,"DE","calories","loCal",NA,2719,-142.5,542.5
261,"DE","calories","hiCal",NA,4056,299.744,300.256
261,"DE","calories","loCal",NA,3334,-54,104
261,"DE","calories","loCal",NA,1325,16,34
261,"DE","calories","hiCal",NA,2758,-692.626,1192.626
261,"DE","calories","hiCal",NA,3487,-50,400
261,"DE","health","hiCal",2,2486,NA,466.5
261,"DE","health","hiCal",4,1121,NA,347.5
261,"DE","health","hiCal",4,1094,NA,3024
261,"DE","health","hiCal",2,726,NA,2570.4
261,"DE","health","hiCal",2,1315,NA,2872
261,"DE","health","hiCal",1,1756,NA,649
261,"DE","health","hiCal",3,989,NA,3328
261,"DE","health","hiCal",4,975,NA,909.975
261,"DE","health","hiCal",3,1428,NA,314.4
261,"DE","health","hiCal",3,699,NA,243.75
261,"DE","health","hiCal",3,1233,NA,346
261,"DE","health","hiCal",3,1543,NA,984
261,"DE","health","hiCal",3,1434,NA,545
261,"DE","health","loCal",6,527,NA,32
261,"DE","health","loCal",6,506,NA,64.5
261,"DE","health","loCal",6,849,NA,94
261,"DE","health","loCal",6,1946,NA,9.3
261,"DE","health","loCal",6,490,NA,24.6
261,"DE","health","loCal",6,856,NA,85
261,"DE","health","loCal",6,1059,NA,74.4
261,"DE","health","loCal",6,880,NA,288
261,"DE","health","loCal",6,1179,NA,33
261,"DE","health","loCal",6,535,NA,37.8
261,"DE","health","loCal",6,848,NA,128
261,"DE","health","loCal",6,1844,NA,542.5
261,"DE","health","hiCal",2,1023,NA,428
261,"DE","health","hiCal",5,972,NA,198.9
261,"DE","health","hiCal",4,1325,NA,300.256
261,"DE","health","loCal",6,834,NA,104
261,"DE","health","hiCal",4,1392,NA,320.58
261,"DE","health","loCal",6,676,NA,165
261,"DE","health","hiCal",4,1164,NA,11830
261,"DE","health","loCal",6,585,NA,28.4
261,"DE","health","loCal",6,482,NA,36
261,"DE","health","loCal",6,694,NA,12
261,"DE","health","loCal",6,890,NA,109.2
261,"DE","health","loCal",6,598,NA,34
261,"DE","health","loCal",6,725,NA,13.6
261,"DE","health","hiCal",3,1807,NA,1192.626
261,"DE","health","hiCal",2,1579,NA,400
263,"DE","calories","hiCal",NA,4105,-366.5,466.5
263,"DE","calories","hiCal",NA,3078,-247.5,347.5
263,"DE","calories","hiCal",NA,3896,-2994,3024
263,"DE","calories","hiCal",NA,3185,-349,649
263,"DE","calories","hiCal",NA,4697,-709.975,909.975
263,"DE","calories","hiCal",NA,2748,-43.75,243.75
263,"DE","calories","hiCal",NA,6012,-296,346
263,"DE","calories","loCal",NA,4649,-89,94
263,"DE","calories","loCal",NA,1831,0.7,9.3
263,"DE","calories","loCal",NA,2745,-75,85
263,"DE","calories","loCal",NA,4148,-46.4,74.4
263,"DE","calories","loCal",NA,2359,-23,33
263,"DE","calories","loCal",NA,10311,-17.8,37.8
263,"DE","calories","loCal",NA,2319,-118,128
263,"DE","calories","loCal",NA,3867,-532.5,542.5
263,"DE","calories","hiCal",NA,3214,187.744,300.256
263,"DE","calories","loCal",NA,2727,-94,104
263,"DE","calories","loCal",NA,3115,-24,34
263,"DE","calories","hiCal",NA,5510,-892.626,1192.626
263,"DE","calories","hiCal",NA,4565,-350,400
263,"DE","health","hiCal",1,612,NA,466.5
263,"DE","health","hiCal",3,1948,NA,347.5
263,"DE","health","hiCal",1,1493,NA,3024
263,"DE","health","hiCal",1,829,NA,2570.4
263,"DE","health","hiCal",1,613,NA,2872
263,"DE","health","hiCal",2,1763,NA,649
263,"DE","health","hiCal",1,1118,NA,3328
263,"DE","health","hiCal",6,898,NA,909.975
263,"DE","health","hiCal",2,1755,NA,314.4
263,"DE","health","hiCal",1,939,NA,243.75
263,"DE","health","hiCal",2,1531,NA,346
263,"DE","health","hiCal",2,2192,NA,984
263,"DE","health","hiCal",1,915,NA,545
263,"DE","health","loCal",6,1116,NA,32
263,"DE","health","loCal",6,590,NA,64.5
263,"DE","health","loCal",6,890,NA,94
263,"DE","health","loCal",6,787,NA,9.3
263,"DE","health","loCal",6,512,NA,24.6
263,"DE","health","loCal",6,744,NA,85
263,"DE","health","loCal",6,547,NA,74.4
263,"DE","health","loCal",6,545,NA,288
263,"DE","health","loCal",6,755,NA,33
263,"DE","health","loCal",6,650,NA,37.8
263,"DE","health","loCal",6,985,NA,128
263,"DE","health","loCal",6,641,NA,542.5
263,"DE","health","hiCal",1,1941,NA,428
263,"DE","health","hiCal",2,1955,NA,198.9
263,"DE","health","hiCal",2,1415,NA,300.256
263,"DE","health","loCal",6,830,NA,104
263,"DE","health","hiCal",3,2087,NA,320.58
263,"DE","health","loCal",6,1742,NA,165
263,"DE","health","hiCal",3,1777,NA,11830
263,"DE","health","loCal",6,835,NA,28.4
263,"DE","health","loCal",6,819,NA,36
263,"DE","health","loCal",6,1069,NA,12
263,"DE","health","loCal",6,903,NA,109.2
263,"DE","health","loCal",6,845,NA,34
263,"DE","health","loCal",6,1138,NA,13.6
263,"DE","health","hiCal",2,2053,NA,1192.626
263,"DE","health","hiCal",1,561,NA,400
264,"TE","calories","hiCal",NA,2802,83.5,466.5
264,"TE","calories","hiCal",NA,4457,-47.5,347.5
264,"TE","calories","hiCal",NA,5017,-2449,3024
264,"TE","calories","hiCal",NA,3600,-49,649
264,"TE","calories","hiCal",NA,4076,-684.975,909.975
264,"TE","calories","hiCal",NA,2134,456.25,243.75
264,"TE","calories","hiCal",NA,4922,304,346
264,"TE","calories","loCal",NA,2472,-69,94
264,"TE","calories","loCal",NA,3594,20.7,9.3
264,"TE","calories","loCal",NA,1851,-75,85
264,"TE","calories","loCal",NA,3143,75.6,74.4
264,"TE","calories","loCal",NA,1883,-23,33
264,"TE","calories","loCal",NA,3235,162.2,37.8
264,"TE","calories","loCal",NA,2787,-53,128
264,"TE","calories","loCal",NA,2181,-342.5,542.5
264,"TE","calories","hiCal",NA,15000,74.744,300.256
264,"TE","calories","loCal",NA,2120,-54,104
264,"TE","calories","loCal",NA,2264,-9,34
264,"TE","calories","hiCal",NA,3003,-392.626,1192.626
264,"TE","calories","hiCal",NA,3449,-150,400
264,"TE","health","hiCal",3,1396,NA,466.5
264,"TE","health","hiCal",4,1788,NA,347.5
264,"TE","health","hiCal",4,1659,NA,3024
264,"TE","health","hiCal",2,1956,NA,2570.4
264,"TE","health","hiCal",1,1123,NA,2872
264,"TE","health","hiCal",1,1196,NA,649
264,"TE","health","hiCal",1,1228,NA,3328
264,"TE","health","hiCal",2,2388,NA,909.975
264,"TE","health","hiCal",2,1956,NA,314.4
264,"TE","health","hiCal",2,1236,NA,243.75
264,"TE","health","hiCal",1,1468,NA,346
264,"TE","health","hiCal",2,3885,NA,984
264,"TE","health","hiCal",1,1124,NA,545
264,"TE","health","loCal",6,867,NA,32
264,"TE","health","loCal",6,772,NA,64.5
264,"TE","health","loCal",6,819,NA,94
264,"TE","health","loCal",6,668,NA,9.3
264,"TE","health","loCal",6,581,NA,24.6
264,"TE","health","loCal",6,619,NA,85
264,"TE","health","loCal",6,811,NA,74.4
264,"TE","health","loCal",6,988,NA,288
264,"TE","health","loCal",6,772,NA,33
264,"TE","health","loCal",6,834,NA,37.8
264,"TE","health","loCal",6,700,NA,128
264,"TE","health","loCal",5,1229,NA,542.5
264,"TE","health","hiCal",1,1276,NA,428
264,"TE","health","hiCal",4,1507,NA,198.9
264,"TE","health","hiCal",4,1644,NA,300.256
264,"TE","health","loCal",6,835,NA,104
264,"TE","health","hiCal",4,1997,NA,320.58
264,"TE","health","loCal",6,766,NA,165
264,"TE","health","hiCal",5,1875,NA,11830
264,"TE","health","loCal",6,723,NA,28.4
264,"TE","health","loCal",6,1013,NA,36
264,"TE","health","loCal",6,626,NA,12
264,"TE","health","loCal",6,877,NA,109.2
264,"TE","health","loCal",6,732,NA,34
264,"TE","health","loCal",6,931,NA,13.6
264,"TE","health","hiCal",2,1924,NA,1192.626
264,"TE","health","hiCal",1,2234,NA,400
265,"TE","calories","hiCal",NA,8953,33.5,466.5
265,"TE","calories","hiCal",NA,3725,-77.5,347.5
265,"TE","calories","hiCal",NA,4891,-2624,3024
265,"TE","calories","hiCal",NA,3580,-414,649
265,"TE","calories","hiCal",NA,4094,-84.975,909.975
265,"TE","calories","hiCal",NA,3240,206.25,243.75
265,"TE","calories","hiCal",NA,3294,104,346
265,"TE","calories","loCal",NA,5392,-24,94
265,"TE","calories","loCal",NA,5472,100.7,9.3
265,"TE","calories","loCal",NA,4490,90,85
265,"TE","calories","loCal",NA,3809,-9.4,74.4
265,"TE","calories","loCal",NA,3969,142,33
265,"TE","calories","loCal",NA,4891,87.2,37.8
265,"TE","calories","loCal",NA,4194,-43,128
265,"TE","calories","loCal",NA,4348,-407.5,542.5
265,"TE","calories","hiCal",NA,4460,299.744,300.256
265,"TE","calories","loCal",NA,4648,76,104
265,"TE","calories","loCal",NA,3036,31,34
265,"TE","calories","hiCal",NA,7087,-67.626,1192.626
265,"TE","calories","hiCal",NA,4057,50,400
265,"TE","health","hiCal",2,485,NA,466.5
265,"TE","health","hiCal",4,3429,NA,347.5
265,"TE","health","hiCal",3,2553,NA,3024
265,"TE","health","hiCal",2,1402,NA,2570.4
265,"TE","health","hiCal",2,668,NA,2872
265,"TE","health","hiCal",3,2501,NA,649
265,"TE","health","hiCal",2,1915,NA,3328
265,"TE","health","hiCal",2,1577,NA,909.975
265,"TE","health","hiCal",2,689,NA,314.4
265,"TE","health","hiCal",2,933,NA,243.75
265,"TE","health","hiCal",2,975,NA,346
265,"TE","health","hiCal",2,1099,NA,984
265,"TE","health","hiCal",3,3261,NA,545
265,"TE","health","loCal",5,1658,NA,32
265,"TE","health","loCal",6,1363,NA,64.5
265,"TE","health","loCal",5,976,NA,94
265,"TE","health","loCal",5,2673,NA,9.3
265,"TE","health","loCal",6,1069,NA,24.6
265,"TE","health","loCal",6,838,NA,85
265,"TE","health","loCal",4,2056,NA,74.4
265,"TE","health","loCal",5,2344,NA,288
265,"TE","health","loCal",5,913,NA,33
265,"TE","health","loCal",5,1084,NA,37.8
265,"TE","health","loCal",5,2070,NA,128
265,"TE","health","loCal",5,2079,NA,542.5
265,"TE","health","hiCal",2,848,NA,428
265,"TE","health","hiCal",2,2349,NA,198.9
265,"TE","health","hiCal",3,3280,NA,300.256
265,"TE","health","loCal",5,1384,NA,104
265,"TE","health","hiCal",2,1463,NA,320.58
265,"TE","health","loCal",5,1519,NA,165
265,"TE","health","hiCal",2,1427,NA,11830
265,"TE","health","loCal",6,1042,NA,28.4
265,"TE","health","loCal",5,2370,NA,36
265,"TE","health","loCal",4,2465,NA,12
265,"TE","health","loCal",6,879,NA,109.2
265,"TE","health","loCal",5,1202,NA,34
265,"TE","health","loCal",5,2188,NA,13.6
265,"TE","health","hiCal",2,818,NA,1192.626
265,"TE","health","hiCal",2,948,NA,400
266,"TE","calories","hiCal",NA,3705,33.5,466.5
266,"TE","calories","hiCal",NA,3072,52.5,347.5
266,"TE","calories","hiCal",NA,2744,-2424,3024
266,"TE","calories","hiCal",NA,2763,-249,649
266,"TE","calories","hiCal",NA,4030,1090.025,909.975
266,"TE","calories","hiCal",NA,2575,356.25,243.75
266,"TE","calories","hiCal",NA,2883,54,346
266,"TE","calories","loCal",NA,3734,-44,94
266,"TE","calories","loCal",NA,3451,15.7,9.3
266,"TE","calories","loCal",NA,4815,15,85
266,"TE","calories","loCal",NA,2509,25.6,74.4
266,"TE","calories","loCal",NA,15000,67,33
266,"TE","calories","loCal",NA,3122,2.2,37.8
266,"TE","calories","loCal",NA,2771,-103,128
266,"TE","calories","loCal",NA,4528,-342.5,542.5
266,"TE","calories","hiCal",NA,3584,399.744,300.256
266,"TE","calories","loCal",NA,3648,-4,104
266,"TE","calories","loCal",NA,2427,-9,34
266,"TE","calories","hiCal",NA,4017,7.374,1192.626
266,"TE","calories","hiCal",NA,2840,-100,400
266,"TE","health","hiCal",1,605,NA,466.5
266,"TE","health","hiCal",5,1252,NA,347.5
266,"TE","health","hiCal",2,1643,NA,3024
266,"TE","health","hiCal",1,1512,NA,2570.4
266,"TE","health","hiCal",1,670,NA,2872
266,"TE","health","hiCal",2,1737,NA,649
266,"TE","health","hiCal",1,605,NA,3328
266,"TE","health","hiCal",4,1521,NA,909.975
266,"TE","health","hiCal",1,1092,NA,314.4
266,"TE","health","hiCal",1,601,NA,243.75
266,"TE","health","hiCal",2,1284,NA,346
266,"TE","health","hiCal",5,1276,NA,984
266,"TE","health","hiCal",1,726,NA,545
266,"TE","health","loCal",5,1279,NA,32
266,"TE","health","loCal",5,1003,NA,64.5
266,"TE","health","loCal",6,696,NA,94
266,"TE","health","loCal",6,799,NA,9.3
266,"TE","health","loCal",6,2381,NA,24.6
266,"TE","health","loCal",6,1118,NA,85
266,"TE","health","loCal",5,1713,NA,74.4
266,"TE","health","loCal",3,2604,NA,288
266,"TE","health","loCal",4,1471,NA,33
266,"TE","health","loCal",6,846,NA,37.8
266,"TE","health","loCal",6,948,NA,128
266,"TE","health","loCal",6,988,NA,542.5
266,"TE","health","hiCal",5,1623,NA,428
266,"TE","health","hiCal",4,1486,NA,198.9
266,"TE","health","hiCal",4,1246,NA,300.256
266,"TE","health","loCal",5,880,NA,104
266,"TE","health","hiCal",5,1471,NA,320.58
266,"TE","health","loCal",4,2485,NA,165
266,"TE","health","hiCal",5,2970,NA,11830
266,"TE","health","loCal",6,1267,NA,28.4
266,"TE","health","loCal",5,1688,NA,36
266,"TE","health","loCal",1,639,NA,12
266,"TE","health","loCal",5,1532,NA,109.2
266,"TE","health","loCal",4,973,NA,34
266,"TE","health","loCal",6,998,NA,13.6
266,"TE","health","hiCal",4,1239,NA,1192.626
266,"TE","health","hiCal",1,1118,NA,400
267,"DE","calories","hiCal",NA,4663,633.5,466.5
267,"DE","calories","hiCal",NA,3849,102.5,347.5
267,"DE","calories","hiCal",NA,3070,-2524,3024
267,"DE","calories","hiCal",NA,3560,-199,649
267,"DE","calories","hiCal",NA,2183,-409.975,909.975
267,"DE","calories","hiCal",NA,2312,406.25,243.75
267,"DE","calories","hiCal",NA,2801,304,346
267,"DE","calories","loCal",NA,2573,6,94
267,"DE","calories","loCal",NA,2791,5.7,9.3
267,"DE","calories","loCal",NA,1952,-75,85
267,"DE","calories","loCal",NA,6376,175.6,74.4
267,"DE","calories","loCal",NA,2021,-23,33
267,"DE","calories","loCal",NA,2641,2.2,37.8
267,"DE","calories","loCal",NA,2312,22,128
267,"DE","calories","loCal",NA,3192,57.5,542.5
267,"DE","calories","hiCal",NA,4495,-50.256,300.256
267,"DE","calories","loCal",NA,2341,-89,104
267,"DE","calories","loCal",NA,3510,-9,34
267,"DE","calories","hiCal",NA,3854,-67.626,1192.626
267,"DE","calories","hiCal",NA,3246,-50,400
267,"DE","health","hiCal",2,1562,NA,466.5
267,"DE","health","hiCal",3,1632,NA,347.5
267,"DE","health","hiCal",1,1136,NA,3024
267,"DE","health","hiCal",1,960,NA,2570.4
267,"DE","health","hiCal",1,901,NA,2872
267,"DE","health","hiCal",1,1336,NA,649
267,"DE","health","hiCal",1,1017,NA,3328
267,"DE","health","hiCal",2,2356,NA,909.975
267,"DE","health","hiCal",1,1189,NA,314.4
267,"DE","health","hiCal",1,744,NA,243.75
267,"DE","health","hiCal",2,938,NA,346
267,"DE","health","hiCal",2,1652,NA,984
267,"DE","health","hiCal",1,1855,NA,545
